Panel,File_Identification,Schedule,Quarter,Visit,Sector,State_UT_Code,District_Code,NSS_Region,Stratum,Sub_Stratum,Sub_Sample,FOD_Sub_Region,FSU,Sample_Sg_Sb_No,Second_Stage_Stratum_No,Sample_Household_Number,Person_Serial_No,Relationship_To_Head,Sex,Age,Marital_Status,General_Education_Level,Technical_Education_Level,Years_Formal_Education,Current_Attendance_Status,Vocational_Training,Training_Completed_365_Days,Field_Of_Training,Duration_Of_Training,Type_Of_Training,Training_Funding_Source,Principal_Status_Code,Principal_Industry_Code,Principal_Occupation_Code,Subsidiary_Work_Engagement,Principal_Workplace_Location,Principal_Enterprise_Type,Principal_Workers_Count,Principal_Job_Contract_Type,Principal_Paid_Leave,Principal_Social_Security,Principal_Product_Usage,Subsidiary_Status_Code,Subsidiary_Industry_Code,Subsidiary_Occupation_Code,Subsidiary_Workplace_Location,Subsidiary_Enterprise_Type,Subsidiary_Workers_Count,Subsidiary_Job_Contract_Type,Subsidiary_Paid_Leave,Subsidiary_Social_Security,Subsidiary_Product_Usage,Ever_Worked_365_Days,Principal_Duration,Subsidiary_Duration,Work_Search_Efforts,Unemployment_Duration,Ever_Worked,Reason_Not_Working,Main_Reason_Principal_Status,Day7_Act1_Status_Code,Day7_Act1_Industry_Code,Day7_Act1_Hours,Day7_Act1_Wage,Day7_Act2_Status_Code,Day7_Act2_Industry_Code,Day7_Act2_Hours,Day7_Act2_Wage,Day7_Total_Hours,Day7_Additional_Work_Hours,Day6_Act1_Status_Code,Day6_Act1_Industry_Code,Day6_Act1_Hours,Day6_Act1_Wage,Day6_Act2_Status_Code,Day6_Act2_Industry_Code,Day6_Act2_Hours,Day6_Act2_Wage,Day6_Total_Hours,Day6_Additional_Work_Hours,Day5_Act1_Status_Code,Day5_Act1_Industry_Code,Day5_Act1_Hours,Day5_Act1_Wage,Day5_Act2_Status_Code,Day5_Act2_Industry_Code,Day5_Act2_Hours,Day5_Act2_Wage,Day5_Total_Hours,Day5_Additional_Work_Hours,Day4_Act1_Status_Code,Day4_Act1_Industry_Code,Day4_Act1_Hours,Day4_Act1_Wage,Day4_Act2_Status_Code,Day4_Act2_Industry_Code,Day4_Act2_Hours,Day4_Act2_Wage,Day4_Total_Hours,Day4_Additional_Work_Hours,Day3_Act1_Status_Code,Day3_Act1_Industry_Code,Day3_Act1_Hours,Day3_Act1_Wage,Day3_Act2_Status_Code,Day3_Act2_Industry_Code,Day3_Act2_Hours,Day3_Act2_Wage,Day3_Total_Hours,Day3_Additional_Work_Hours,Day2_Act1_Status_Code,Day2_Act1_Industry_Code,Day2_Act1_Hours,Day2_Act1_Wage,Day2_Act2_Status_Code,Day2_Act2_Industry_Code,Day2_Act2_Hours,Day2_Act2_Wage,Day2_Total_Hours,Day2_Additional_Work_Hours,Day1_Act1_Status_Code,Day1_Act1_Industry_Code,Day1_Act1_Hours,Day1_Act1_Wage,Day1_Act2_Status_Code,Day1_Act2_Industry_Code,Day1_Act2_Hours,Day1_Act2_Wage,Day1_Total_Hours,Day1_Additional_Work_Hours,CWS_Status_Code,CWS_Industry_Code,CWS_Occupation_Code,CWS_Earnings_Salaried,CWS_Earnings_SelfEmployed,Ns_Count_Sector_Stratum_Substratum_Subsample,Ns_Count_Sector_Stratum_Substratum,Subsample_Multiplier,State_Sector_Stratum_Substra
P4,CFVP4,104,Q3,V1,1,10,37,102,02,15,2,1022,13286,2,3,01,10,5,2,7,1,05,01,2,24,,,,,,,91,,,2,,,,,,,,,,,,,,,,,,,,,,,2,,4,91,, 0,    0,,, 0,    0, 0, 0,91,,0,0,,,0,0,0,0,91,,0,0,,,0,0,0,0,91,,0,0,,,0,0,0,0,91,,0,0,,,0,0,0,0,91,,0,0,,,0,0,0,0,91,,0,0,,,0,0,0,0,91,,,0,0,1,2,13888458,4
P4,CFVP4,104,Q3,V1,1,10,37,102,02,15,2,1022,13286,2,3,01,02,2,2,35,2,01,01,0,,6,,,,,,93,,,2,,,,,,,,,,,,,,,,,,,,,,,2,,7,93,, 0,    0,,, 0,    0, 0, 0,93,,0,0,,,0,0,0,0,93,,0,0,,,0,0,0,0,93,,0,0,,,0,0,0,0,93,,0,0,,,0,0,0,0,93,,0,0,,,0,0,0,0,93,,0,0,,,0,0,0,0,93,,,0,0,1,2,13888458,4
P4,CFVP4,104,Q3,V1,1,10,37,102,02,15,2,1022,13286,2,3,01,04,5,2,15,1,07,01,9,26,6,,,,,,91,,,2,,,,,,,,,,,,,,,,,,,,,,,2,,4,91,, 0,    0,,, 0,    0, 0, 0,91,,0,0,,,0,0,0,0,91,,0,0,,,0,0,0,0,91,,0,0,,,0,0,0,0,91,,0,0,,,0,0,0,0,91,,0,0,,,0,0,0,0,91,,0,0,,,0,0,0,0,91,,,0,0,1,2,13888458,4
P4,CFVP4,104,Q3,V1,1,10,37,102,02,15,2,1022,13286,2,3,01,05,5,2,14,1,07,01,8,26,6,,,,,,91,,,2,,,,,,,,,,,,,,,,,,,,,,,2,,4,91,, 0,    0,,, 0,    0, 0, 0,91,,0,0,,,0,0,0,0,91,,0,0,,,0,0,0,0,91,,0,0,,,0,0,0,0,91,,0,0,,,0,0,0,0,91,,0,0,,,0,0,0,0,91,,0,0,,,0,0,0,0,91,,,0,0,1,2,13888458,4
P4,CFVP4,104,Q3,V1,1,10,37,102,02,15,2,1022,13286,2,3,01,06,5,2,13,1,06,01,7,25,6,,,,,,91,,,2,,,,,,,,,,,,,,,,,,,,,,,2,,4,91,, 0,    0,,, 0,    0, 0, 0,91,,0,0,,,0,0,0,0,91,,0,0,,,0,0,0,0,91,,0,0,,,0,0,0,0,91,,0,0,,,0,0,0,0,91,,0,0,,,0,0,0,0,91,,0,0,,,0,0,0,0,91,,,0,0,1,2,13888458,4
P4,CFVP4,104,Q3,V1,1,10,37,102,02,15,2,1022,13286,2,3,01,07,5,2,12,1,06,01,5,25,6,,,,,,91,,,2,,,,,,,,,,,,,,,,,,,,,,,2,,4,91,, 0,    0,,, 0,    0, 0, 0,91,,0,0,,,0,0,0,0,91,,0,0,,,0,0,0,0,91,,0,0,,,0,0,0,0,91,,0,0,,,0,0,0,0,91,,0,0,,,0,0,0,0,91,,0,0,,,0,0,0,0,91,,,0,0,1,2,13888458,4
P4,CFVP4,104,Q3,V1,1,10,37,102,02,15,2,1022,13286,2,3,01,08,5,2,10,1,05,01,4,24,,,,,,,91,,,2,,,,,,,,,,,,,,,,,,,,,,,2,,4,91,, 0,    0,,, 0,    0, 0, 0,91,,0,0,,,0,0,0,0,91,,0,0,,,0,0,0,0,91,,0,0,,,0,0,0,0,91,,0,0,,,0,0,0,0,91,,0,0,,,0,0,0,0,91,,0,0,,,0,0,0,0,91,,,0,0,1,2,13888458,4
P4,CFVP4,104,Q3,V1,1,10,37,102,02,15,2,1022,13286,2,3,01,09,5,2,8,1,05,01,3,24,,,,,,,91,,,2,,,,,,,,,,,,,,,,,,,,,,,2,,4,91,, 0,    0,,, 0,    0, 0, 0,91,,0,0,,,0,0,0,0,91,,0,0,,,0,0,0,0,91,,0,0,,,0,0,0,0,91,,0,0,,,0,0,0,0,91,,0,0,,,0,0,0,0,91,,0,0,,,0,0,0,0,91,,,0,0,1,2,13888458,4
P4,CFVP4,104,Q3,V1,1,10,31,102,02,15,1,1020,16055,1,1,01,02,2,1,35,2,10,01,12,,3,,,,,,31,47211,522,2,16,01,1,1,2,8,,,,,,,,,,,,1,5,,,,,,,31,47, 9,    0,,, 0,    0, 9, 0,31,47,9,0,,,0,0,9,0,31,47,9,0,,,0,0,9,0,72,47,9,0,,,0,0,0,0,31,47,9,0,,,0,0,9,0,31,47,9,0,,,0,0,9,0,31,47,9,0,,,0,0,9,0,31,47,522,14000,0,1,2,310325,4
P4,CFVP4,104,Q3,V1,1,10,31,102,02,15,1,1020,16055,1,1,01,03,5,1,3,1,01,01,0,05,,,,,,,99,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,99,, 0,    0,,, 0,    0, 0, 0,99,,0,0,,,0,0,0,0,99,,0,0,,,0,0,0,0,99,,0,0,,,0,0,0,0,99,,0,0,,,0,0,0,0,99,,0,0,,,0,0,0,0,99,,0,0,,,0,0,0,0,99,,,0,0,1,2,310325,4
P4,CFVP4,104,Q3,V1,1,10,31,102,02,15,1,1020,16055,1,1,01,04,5,1,1,1,01,01,0,05,,,,,,,99,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,99,, 0,    0,,, 0,    0, 0, 0,99,,0,0,,,0,0,0,0,99,,0,0,,,0,0,0,0,99,,0,0,,,0,0,0,0,99,,0,0,,,0,0,0,0,99,,0,0,,,0,0,0,0,99,,0,0,,,0,0,0,0,99,,,0,0,1,2,310325,4
P4,CFVP4,104,Q3,V1,1,10,31,102,02,15,1,1020,16055,1,1,01,06,7,1,82,2,08,01,10,,,,,,,,95,,,2,,,,,,,,,,,,,,,,,,,,,,,1,08,3,95,, 0,    0,,, 0,    0, 0, 0,95,,0,0,,,0,0,0,0,95,,0,0,,,0,0,0,0,95,,0,0,,,0,0,0,0,95,,0,0,,,0,0,0,0,95,,0,0,,,0,0,0,0,95,,0,0,,,0,0,0,0,95,,,0,0,1,2,310325,4
P4,CFVP4,104,Q3,V1,1,10,31,102,02,15,1,1020,16055,1,1,01,01,1,2,32,2,08,01,10,,6,,,,,,11,01412,612,2,10,02,1,,,,3,,,,,,,,,,,1,5,,,,,,,11,01, 6,    0,,, 0,    0, 6, 0,11,01,6,0,,,0,0,6,0,11,01,6,0,,,0,0,6,0,11,01,6,0,,,0,0,6,0,11,01,6,0,,,0,0,6,0,11,01,6,0,,,0,0,6,0,11,01,6,0,,,0,0,6,0,11,01,612,0,6000,1,2,310325,4
P4,CFVP4,104,Q3,V1,1,10,31,102,02,15,1,1020,16055,1,1,01,05,5,2,2,1,01,01,0,05,,,,,,,99,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,99,, 0,    0,,, 0,    0, 0, 0,99,,0,0,,,0,0,0,0,99,,0,0,,,0,0,0,0,99,,0,0,,,0,0,0,0,99,,0,0,,,0,0,0,0,99,,0,0,,,0,0,0,0,99,,0,0,,,0,0,0,0,99,,,0,0,1,2,310325,4
P4,CFVP4,104,Q3,V1,1,10,31,102,02,15,1,1020,16055,1,1,01,07,7,2,76,2,01,01,0,,,,,,,,95,,,2,,,,,,,,,,,,,,,,,,,,,,,2,,3,95,, 0,    0,,, 0,    0, 0, 0,95,,0,0,,,0,0,0,0,95,,0,0,,,0,0,0,0,95,,0,0,,,0,0,0,0,95,,0,0,,,0,0,0,0,95,,0,0,,,0,0,0,0,95,,0,0,,,0,0,0,0,95,,,0,0,1,2,310325,4
P4,CFVP4,104,Q3,V1,1,10,31,102,02,15,1,1020,16055,1,2,01,01,1,1,48,2,10,01,12,,3,,,,,,11,47531,522,2,24,01,1,,,,,,,,,,,,,,,1,5,,,,,,,11,47, 9,    0,,, 0,    0, 9, 0,62,47,9,0,,,0,0,0,0,11,47,9,0,,,0,0,9,0,11,47,9,0,,,0,0,9,0,11,47,9,0,,,0,0,9,0,11,47,9,0,,,0,0,9,0,11,47,9,0,,,0,0,9,0,11,47,522,0,18000,1,2,219814,4
P4,CFVP4,104,Q3,V1,1,10,31,102,02,15,1,1020,16055,1,2,01,03,5,1,7,1,05,01,2,24,,,,,,,91,,,2,,,,,,,,,,,,,,,,,,,,,,,2,,4,91,, 0,    0,,, 0,    0, 0, 0,91,,0,0,,,0,0,0,0,91,,0,0,,,0,0,0,0,91,,0,0,,,0,0,0,0,91,,0,0,,,0,0,0,0,91,,0,0,,,0,0,0,0,91,,0,0,,,0,0,0,0,91,,,0,0,1,2,219814,4
P4,CFVP4,104,Q3,V1,1,10,31,102,02,15,1,1020,16055,1,2,01,04,5,1,4,1,01,01,0,05,,,,,,,99,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,99,, 0,    0,,, 0,    0, 0, 0,99,,0,0,,,0,0,0,0,99,,0,0,,,0,0,0,0,99,,0,0,,,0,0,0,0,99,,0,0,,,0,0,0,0,99,,0,0,,,0,0,0,0,99,,0,0,,,0,0,0,0,99,,,0,0,1,2,219814,4
P4,CFVP4,104,Q3,V1,1,10,31,102,02,15,1,1020,16055,1,2,01,05,8,1,42,2,07,01,9,,3,,,,,,21,47531,522,2,24,01,1,,,,,,,,,,,,,,,1,5,,,,,,,21,47, 6,    0,,, 0,    0, 6, 0,62,47,6,0,,,0,0,0,0,21,47,6,0,,,0,0,6,0,21,47,6,0,,,0,0,6,0,21,47,6,0,,,0,0,6,0,21,47,6,0,,,0,0,6,0,21,47,6,0,,,0,0,6,0,21,47,522,0,0,1,2,219814,4
P4,CFVP4,104,Q3,V1,1,10,31,102,02,15,1,1020,16055,1,2,01,07,8,1,1,1,01,01,0,05,,,,,,,99,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,99,, 0,    0,,, 0,    0, 0, 0,99,,0,0,,,0,0,0,0,99,,0,0,,,0,0,0,0,99,,0,0,,,0,0,0,0,99,,0,0,,,0,0,0,0,99,,0,0,,,0,0,0,0,99,,0,0,,,0,0,0,0,99,,,0,0,1,2,219814,4
P4,CFVP4,104,Q3,V1,1,10,31,102,02,15,1,1020,16055,1,2,01,10,8,2,4,1,01,01,0,05,,,,,,,99,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,99,, 0,    0,,, 0,    0, 0, 0,99,,0,0,,,0,0,0,0,99,,0,0,,,0,0,0,0,99,,0,0,,,0,0,0,0,99,,0,0,,,0,0,0,0,99,,0,0,,,0,0,0,0,99,,0,0,,,0,0,0,0,99,,,0,0,1,2,219814,4
P4,CFVP4,104,Q3,V1,1,10,31,102,02,15,1,1020,16055,1,2,01,11,8,2,2,1,01,01,0,05,,,,,,,99,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,99,, 0,    0,,, 0,    0, 0, 0,99,,0,0,,,0,0,0,0,99,,0,0,,,0,0,0,0,99,,0,0,,,0,0,0,0,99,,0,0,,,0,0,0,0,99,,0,0,,,0,0,0,0,99,,0,0,,,0,0,0,0,99,,,0,0,1,2,219814,4
P4,CFVP4,104,Q3,V1,1,10,31,102,02,15,1,1020,16055,1,2,01,12,8,2,0,1,01,01,0,05,,,,,,,99,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,99,, 0,    0,,, 0,    0, 0, 0,99,,0,0,,,0,0,0,0,99,,0,0,,,0,0,0,0,99,,0,0,,,0,0,0,0,99,,0,0,,,0,0,0,0,99,,0,0,,,0,0,0,0,99,,0,0,,,0,0,0,0,99,,,0,0,1,2,219814,4
P4,CFVP4,104,Q3,V1,1,10,31,102,02,15,1,1020,16055,1,2,01,02,2,2,36,2,05,01,3,,6,,,,,,93,,,2,,,,,,,,,,,,,,,,,,,,,,,2,,7,93,, 0,    0,,, 0,    0, 0, 0,93,,0,0,,,0,0,0,0,93,,0,0,,,0,0,0,0,93,,0,0,,,0,0,0,0,93,,0,0,,,0,0,0,0,93,,0,0,,,0,0,0,0,93,,0,0,,,0,0,0,0,93,,,0,0,1,2,219814,4
P4,CFVP4,104,Q3,V1,1,10,31,102,02,15,1,1020,16055,1,2,01,06,8,2,35,2,05,01,3,,6,,,,,,92,,,2,,,,,,,,,,,,,,,,,,,,,,,2,,7,92,, 0,    0,,, 0,    0, 0, 0,92,,0,0,,,0,0,0,0,92,,0,0,,,0,0,0,0,92,,0,0,,,0,0,0,0,92,,0,0,,,0,0,0,0,92,,0,0,,,0,0,0,0,92,,0,0,,,0,0,0,0,92,,,0,0,1,2,219814,4
P4,CFVP4,104,Q3,V1,1,10,31,102,02,15,1,1020,16055,1,2,01,08,8,2,7,1,05,01,2,24,,,,,,,91,,,2,,,,,,,,,,,,,,,,,,,,,,,2,,4,91,, 0,    0,,, 0,    0, 0, 0,91,,0,0,,,0,0,0,0,91,,0,0,,,0,0,0,0,91,,0,0,,,0,0,0,0,91,,0,0,,,0,0,0,0,91,,0,0,,,0,0,0,0,91,,0,0,,,0,0,0,0,91,,,0,0,1,2,219814,4
P4,CFVP4,104,Q3,V1,1,10,31,102,02,15,1,1020,16055,1,2,01,09,8,2,6,1,05,01,1,24,,,,,,,91,,,2,,,,,,,,,,,,,,,,,,,,,,,2,,4,91,, 0,    0,,, 0,    0, 0, 0,91,,0,0,,,0,0,0,0,91,,0,0,,,0,0,0,0,91,,0,0,,,0,0,0,0,91,,0,0,,,0,0,0,0,91,,0,0,,,0,0,0,0,91,,0,0,,,0,0,0,0,91,,,0,0,1,2,219814,4
P4,CFVP4,104,Q3,V1,1,10,31,102,02,15,1,1020,16055,1,2,02,01,1,1,55,2,06,01,5,,3,,,,,,51,01111,921,1,,01,1,1,2,8,,51,41001,931,19,01,1,1,2,8,,1,5,5,,,,,,51,01, 8,  400,,, 0,    0, 8, 0,51,01,8,400,,,0,0,8,0,51,01,8,400,,,0,0,8,0,51,01,8,400,,,0,0,8,0,51,01,8,400,,,0,0,8,0,51,01,8,400,,,0,0,8,0,51,01,8,400,,,0,0,8,0,51,01,921,0,0,1,2,219814,4
P4,CFVP4,104,Q3,V1,1,10,31,102,02,15,1,1020,16055,1,2,02,03,3,1,22,2,08,01,10,12,3,,,,,,51,01111,921,1,,01,1,1,2,8,,21,01412,612,10,02,1,,,,3,1,5,5,,,,,,51,01, 8,  400,21,01, 3,    0,11, 0,51,01,8,400,,,0,0,8,0,51,01,8,400,,,0,0,8,0,51,01,8,400,,,0,0,8,0,51,01,8,400,21,01,3,0,11,0,51,01,8,400,21,01,3,0,11,0,51,01,8,400,21,01,3,0,11,0,51,01,921,0,0,1,2,219814,4
P4,CFVP4,104,Q3,V1,1,10,31,102,02,15,1,1020,16055,1,2,02,05,3,1,21,2,06,01,5,12,3,,,,,,51,01111,921,1,,01,1,1,2,8,,51,41001,931,19,01,1,1,2,8,,1,5,5,,,,,,51,01, 8,  400,,, 0,    0, 8, 0,51,01,8,400,,,0,0,8,0,51,01,8,400,,,0,0,8,0,98,,0,0,,,0,0,0,0,98,,0,0,,,0,0,0,0,98,,0,0,,,0,0,0,0,98,,0,0,,,0,0,0,0,51,01,921,0,0,1,2,219814,4
P4,CFVP4,104,Q3,V1,1,10,31,102,02,15,1,1020,16055,1,2,02,07,6,1,2,1,01,01,0,05,,,,,,,99,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,99,, 0,    0,,, 0,    0, 0, 0,99,,0,0,,,0,0,0,0,99,,0,0,,,0,0,0,0,99,,0,0,,,0,0,0,0,99,,0,0,,,0,0,0,0,99,,0,0,,,0,0,0,0,99,,0,0,,,0,0,0,0,99,,,0,0,1,2,219814,4
P4,CFVP4,104,Q3,V1,1,10,31,102,02,15,1,1020,16055,1,2,02,08,5,1,16,1,07,01,9,26,6,,,,,,91,,,2,,,,,,,,,,,,,,,,,,,,,,,2,,4,91,, 0,    0,,, 0,    0, 0, 0,91,,0,0,,,0,0,0,0,91,,0,0,,,0,0,0,0,91,,0,0,,,0,0,0,0,91,,0,0,,,0,0,0,0,91,,0,0,,,0,0,0,0,91,,0,0,,,0,0,0,0,91,,,0,0,1,2,219814,4
P4,CFVP4,104,Q3,V1,1,10,31,102,02,15,1,1020,16055,1,2,02,09,5,1,13,1,07,01,8,26,6,,,,,,91,,,2,,,,,,,,,,,,,,,,,,,,,,,2,,4,91,, 0,    0,,, 0,    0, 0, 0,91,,0,0,,,0,0,0,0,91,,0,0,,,0,0,0,0,91,,0,0,,,0,0,0,0,91,,0,0,,,0,0,0,0,91,,0,0,,,0,0,0,0,91,,0,0,,,0,0,0,0,91,,,0,0,1,2,219814,4
P4,CFVP4,104,Q3,V1,1,10,31,102,02,15,1,1020,16055,1,2,02,10,5,2,15,1,07,01,9,26,6,,,,,,91,,,2,,,,,,,,,,,,,,,,,,,,,,,2,,4,91,, 0,    0,,, 0,    0, 0, 0,91,,0,0,,,0,0,0,0,91,,0,0,,,0,0,0,0,91,,0,0,,,0,0,0,0,91,,0,0,,,0,0,0,0,91,,0,0,,,0,0,0,0,91,,0,0,,,0,0,0,0,91,,,0,0,1,2,219814,4
P4,CFVP4,104,Q3,V1,1,10,31,102,02,15,1,1020,16055,1,2,02,02,2,2,48,2,01,01,0,,6,,,,,,11,01412,612,1,10,02,1,,,,3,51,01111,921,,01,1,1,2,8,,1,5,5,,,,,,11,01, 6,    0,,, 0,    0, 6, 0,11,01,6,0,,,0,0,6,0,11,01,6,0,,,0,0,6,0,11,01,6,0,,,0,0,6,0,11,01,6,0,,,0,0,6,0,11,01,6,0,,,0,0,6,0,11,01,6,0,,,0,0,6,0,11,01,612,0,4500,1,2,219814,4
P4,CFVP4,104,Q3,V1,1,10,31,102,02,15,1,1020,16055,1,2,02,04,4,2,20,2,06,01,5,12,3,,,,,,51,01111,921,1,,01,1,1,2,8,,21,01412,612,10,02,1,,,,3,1,5,5,,,,,,51,01, 8,  400,,, 0,    0, 8, 0,51,01,8,400,,,0,0,8,0,51,01,8,400,,,0,0,8,0,51,01,8,400,,,0,0,8,0,51,01,8,400,,,0,0,8,0,51,01,8,400,,,0,0,8,0,51,01,8,400,,,0,0,8,0,51,01,921,0,0,1,2,219814,4
P4,CFVP4,104,Q3,V1,1,10,31,102,02,15,1,1020,16055,1,2,02,06,4,2,20,2,07,01,8,12,3,,,,,,51,01111,921,2,,01,1,1,2,8,,,,,,,,,,,,1,5,,,,,,,51,01, 8,  400,,, 0,    0, 8, 0,51,01,8,400,,,0,0,8,0,51,01,8,400,,,0,0,8,0,98,,0,0,,,0,0,0,0,98,,0,0,,,0,0,0,0,98,,0,0,,,0,0,0,0,51,01,8,400,,,0,0,8,0,51,01,921,0,0,1,2,219814,4
P4,CFVP4,104,Q3,V1,1,10,31,102,02,15,1,1020,16055,1,3,01,01,1,1,48,2,01,01,0,,3,,,,,,11,49219,832,2,19,01,1,,,,,,,,,,,,,,,1,5,,,,,,,11,49, 9,    0,,, 0,    0, 9, 0,11,49,9,0,,,0,0,9,0,11,49,9,0,,,0,0,9,0,11,49,9,0,,,0,0,9,0,11,49,9,0,,,0,0,9,0,11,49,9,0,,,0,0,9,0,11,49,9,0,,,0,0,9,0,11,49,832,0,10000,1,2,1499906,4
P4,CFVP4,104,Q3,V1,1,10,31,102,02,15,1,1020,16055,1,3,01,03,3,1,20,2,07,01,9,12,4,,,,,,11,49229,832,1,19,01,1,,,,,21,01412,612,10,02,1,,,,3,1,5,5,,,,,,11,49, 9,    0,21,01, 2,    0,11, 0,11,49,9,0,,,0,0,9,0,11,49,9,0,,,0,0,9,0,11,49,9,0,,,0,0,9,0,11,49,9,0,21,01,2,0,11,0,11,49,9,0,21,01,2,0,11,0,11,49,9,0,21,01,2,0,11,0,11,49,832,0,12000,1,2,1499906,4
P4,CFVP4,104,Q3,V1,1,10,31,102,02,15,1,1020,16055,1,3,01,05,6,1,0,1,01,01,0,05,,,,,,,99,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,99,, 0,    0,,, 0,    0, 0, 0,99,,0,0,,,0,0,0,0,99,,0,0,,,0,0,0,0,99,,0,0,,,0,0,0,0,99,,0,0,,,0,0,0,0,99,,0,0,,,0,0,0,0,99,,0,0,,,0,0,0,0,99,,,0,0,1,2,1499906,4
P4,CFVP4,104,Q3,V1,1,10,31,102,02,15,1,1020,16055,1,3,01,07,5,1,17,1,07,01,9,12,6,,,,,,21,01412,612,2,10,02,1,,,,3,,,,,,,,,,,1,2,,,,,,,21,01, 4,    0,,, 0,    0, 4, 0,21,01,4,0,,,0,0,4,0,21,01,4,0,,,0,0,4,0,21,01,4,0,,,0,0,4,0,21,01,4,0,,,0,0,4,0,21,01,4,0,,,0,0,4,0,21,01,4,0,,,0,0,4,0,21,01,612,0,0,1,2,1499906,4
P4,CFVP4,104,Q3,V1,1,10,31,102,02,15,1,1020,16055,1,3,01,08,5,1,15,1,07,01,9,26,6,,,,,,91,,,2,,,,,,,,,,,,,,,,,,,,,,,2,,4,91,, 0,    0,,, 0,    0, 0, 0,91,,0,0,,,0,0,0,0,91,,0,0,,,0,0,0,0,91,,0,0,,,0,0,0,0,91,,0,0,,,0,0,0,0,91,,0,0,,,0,0,0,0,91,,0,0,,,0,0,0,0,91,,,0,0,1,2,1499906,4
P4,CFVP4,104,Q3,V1,1,10,31,102,02,15,1,1020,16055,1,3,01,09,5,1,14,1,07,01,8,26,6,,,,,,91,,,2,,,,,,,,,,,,,,,,,,,,,,,2,,4,91,, 0,    0,,, 0,    0, 0, 0,91,,0,0,,,0,0,0,0,91,,0,0,,,0,0,0,0,91,,0,0,,,0,0,0,0,91,,0,0,,,0,0,0,0,91,,0,0,,,0,0,0,0,91,,0,0,,,0,0,0,0,91,,,0,0,1,2,1499906,4
P4,CFVP4,104,Q3,V1,1,10,31,102,02,15,1,1020,16055,1,3,01,10,5,2,12,1,06,01,5,25,6,,,,,,91,,,2,,,,,,,,,,,,,,,,,,,,,,,2,,4,91,, 0,    0,,, 0,    0, 0, 0,91,,0,0,,,0,0,0,0,91,,0,0,,,0,0,0,0,91,,0,0,,,0,0,0,0,91,,0,0,,,0,0,0,0,91,,0,0,,,0,0,0,0,91,,0,0,,,0,0,0,0,91,,,0,0,1,2,1499906,4
P4,CFVP4,104,Q3,V1,1,10,31,102,02,15,1,1020,16055,1,3,01,02,2,2,38,2,01,01,0,,6,,,,,,11,01412,612,2,10,02,1,,,,3,,,,,,,,,,,1,5,,,,,,,11,01, 4,    0,,, 0,    0, 4, 0,11,01,4,0,,,0,0,4,0,11,01,4,0,,,0,0,4,0,11,01,4,0,,,0,0,4,0,11,01,4,0,,,0,0,4,0,11,01,4,0,,,0,0,4,0,11,01,4,0,,,0,0,4,0,11,01,612,0,8000,1,2,1499906,4
P4,CFVP4,104,Q3,V1,1,10,31,102,02,15,1,1020,16055,1,3,01,04,4,2,19,2,05,01,3,14,6,,,,,,92,,,2,,,,,,,,,,,,,,,,,,,,,,,2,,7,92,, 0,    0,,, 0,    0, 0, 0,92,,0,0,,,0,0,0,0,92,,0,0,,,0,0,0,0,92,,0,0,,,0,0,0,0,92,,0,0,,,0,0,0,0,92,,0,0,,,0,0,0,0,92,,0,0,,,0,0,0,0,92,,,0,0,1,2,1499906,4
P4,CFVP4,104,Q3,V1,1,10,31,102,02,15,1,1020,16055,1,3,01,06,5,2,1,1,01,01,0,05,,,,,,,99,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,99,, 0,    0,,, 0,    0, 0, 0,99,,0,0,,,0,0,0,0,99,,0,0,,,0,0,0,0,99,,0,0,,,0,0,0,0,99,,0,0,,,0,0,0,0,99,,0,0,,,0,0,0,0,99,,0,0,,,0,0,0,0,99,,,0,0,1,2,1499906,4
P4,CFVP4,104,Q3,V1,1,10,31,102,02,15,1,1020,16055,2,1,01,01,1,1,65,2,01,01,0,,,,,,,,11,01500,613,2,,01,1,,,,3,,,,,,,,,,,1,5,,,,,,,11,01, 7,    0,,, 0,    0, 7, 0,11,01,7,0,,,0,0,7,0,11,01,7,0,,,0,0,7,0,11,01,7,0,,,0,0,7,0,11,01,7,0,,,0,0,7,0,11,01,7,0,,,0,0,7,0,11,01,7,0,,,0,0,7,0,11,01,613,0,30000,1,2,17455798,4
P4,CFVP4,104,Q3,V1,1,10,31,102,02,15,1,1020,16055,2,1,01,10,6,1,3,1,01,01,0,05,,,,,,,99,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,99,, 0,    0,,, 0,    0, 0, 0,99,,0,0,,,0,0,0,0,99,,0,0,,,0,0,0,0,99,,0,0,,,0,0,0,0,99,,0,0,,,0,0,0,0,99,,0,0,,,0,0,0,0,99,,0,0,,,0,0,0,0,99,,,0,0,1,2,17455798,4
